dateCrawled,name,seller,offerType,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,
4/2/2016 11:58,Opel_Adam_1.4_Turbo_ecoFLEX_S,privat,Angebot,15500,kleinwagen,2015,manuell,150,andere,10000,3,benzin,opel,nein,4/2/2016 0:00,0,85053,4/6/2016 10:17,
3/29/2016 0:56,Volkswagen_Phaeton_4.2_V8_4MOTION_Automatik__4_Sitzer_,privat,Angebot,3990,limousine,2003,automatik,334,phaeton,150000,12,benzin,volkswagen,nein,3/29/2016 0:00,0,47608,4/5/2016 14:47,
3/31/2016 1:57,Audi_A4_Avant_1.8_TFSI_Ambition,privat,Angebot,14000,kombi,2008,manuell,160,a4,150000,6,benzin,audi,nein,3/31/2016 0:00,0,99837,4/6/2016 1:46,
3/12/2016 11:50,Opel_Corsa_1.0_12V_|_USB_|_AUX_|_SD,privat,Angebot,1906,kleinwagen,2001,manuell,58,corsa,150000,5,benzin,opel,nein,3/12/2016 0:00,0,65428,4/6/2016 17:15,
4/4/2016 13:53,Opel_Astra_2.2_16V_Coupe,privat,Angebot,2180,coupe,2000,manuell,147,astra,150000,10,benzin,opel,nein,4/4/2016 0:00,0,44649,4/6/2016 15:16,
3/28/2016 21:38,VW_T4_Lkw_mit_TUV_AU_mit_5870€Rechnungen,privat,Angebot,3500,andere,1999,manuell,0,,150000,10,diesel,volkswagen,,3/28/2016 0:00,0,24109,3/30/2016 13:44,
3/29/2016 13:55,Volkswagen_Golf_1.2_TSI_Comfortline,privat,Angebot,10790,limousine,2011,manuell,86,golf,30000,1,benzin,volkswagen,nein,3/29/2016 0:00,0,38524,3/31/2016 6:44,
3/31/2016 23:41,Opel_Astra_Kombi_zu_verkaufen,privat,Angebot,1000,kombi,2000,manuell,116,astra,150000,3,benzin,opel,ja,3/31/2016 0:00,0,92339,4/6/2016 19:45,
3/22/2016 10:56,Alfa_Romeo_GT_1.9_JTD_M_Jet,privat,Angebot,3450,coupe,2005,manuell,150,andere,150000,1,diesel,alfa_romeo,nein,3/22/2016 0:00,0,38518,4/5/2016 22:44,
3/16/2016 21:55,Mercedes_Benz_E_200_T_Kompressor_Automatik_Classic,privat,Angebot,6900,kombi,2005,automatik,163,e_klasse,150000,9,benzin,mercedes_benz,nein,3/16/2016 0:00,0,45468,3/26/2016 4:15,
3/17/2016 14:47,Volkswagen_Golf,privat,Angebot,950,kleinwagen,1997,,101,golf,150000,7,benzin,volkswagen,nein,3/17/2016 0:00,0,50354,3/23/2016 0:16,
3/17/2016 16:54,Rnault_megane_caprio_1.9_diesel,privat,Angebot,3350,cabrio,2004,manuell,109,megane,150000,2,diesel,renault,,3/17/2016 0:00,0,36043,4/7/2016 3:16,
3/11/2016 18:51,Passat_Variant_2.0_TDI_Highline_BiXenon_LEDER_NAVI,privat,Angebot,3550,kombi,2006,manuell,170,passat,150000,4,diesel,volkswagen,,3/11/2016 0:00,0,49324,3/11/2016 18:51,
3/24/2016 16:47,VW_Polo_9N3_1.2_Efenster_Klima_AHK_Top_TÜV_Neu!!!,privat,Angebot,4999,kleinwagen,2008,manuell,60,polo,90000,9,benzin,volkswagen,nein,3/24/2016 0:00,0,31582,3/29/2016 2:17,
3/19/2016 18:51,Toyota_Avensis_1_8_Benzin,privat,Angebot,4500,limousine,2005,manuell,0,avensis,125000,7,benzin,toyota,,3/19/2016 0:00,0,1445,3/20/2016 21:18,
4/3/2016 13:44,VW_GOLF_5_GTI_TAUSCH_MÖGLICH,privat,Angebot,0,limousine,2005,manuell,200,golf,150000,7,benzin,volkswagen,nein,4/3/2016 0:00,0,45889,4/5/2016 12:19,
4/1/2016 23:51,Nissan_Primera_1.8_Comfort,privat,Angebot,1850,limousine,2000,manuell,114,primera,150000,4,benzin,nissan,nein,4/1/2016 0:00,0,76189,4/6/2016 4:17,
3/24/2016 12:38,Golf_3_Bj_93_ohne_TÜV,privat,Angebot,150,kleinwagen,1993,manuell,75,golf,125000,4,benzin,volkswagen,ja,3/24/2016 0:00,0,38547,4/7/2016 3:16,
3/27/2016 13:52,Opel_Zafira_1.9_CDTI_Edition_AHK_Navi_7_Sitzer_Isofix,privat,Angebot,6999,bus,2007,manuell,120,zafira,150000,6,diesel,opel,nein,3/27/2016 0:00,0,28870,4/7/2016 9:46,
3/13/2016 15:06,Biete_einen_Polo_9N_1.2,privat,Angebot,0,kleinwagen,2002,manuell,64,polo,150000,7,benzin,volkswagen,,3/13/2016 0:00,0,35708,4/6/2016 18:18,
3/31/2016 17:45,Opel_Zafira_1.9_CDTI_Cosmo,privat,Angebot,5500,bus,2005,manuell,150,zafira,150000,9,diesel,opel,nein,3/31/2016 0:00,0,84163,4/6/2016 10:46,
3/14/2016 17:54,Astra_J_Style_schwarz_metallic__Klimaautomatik_Sitzheizung_Alu,privat,Angebot,14500,limousine,2015,manuell,115,astra,10000,2,benzin,opel,nein,3/14/2016 0:00,0,41472,3/14/2016 17:54,
3/9/2016 17:45,Mazda_E_series,privat,Angebot,4100,bus,2001,manuell,71,andere,125000,12,diesel,mazda,nein,3/9/2016 0:00,0,46238,3/10/2016 13:45,
3/21/2016 0:47,Peugeot_806___Schaden_an_Tuer___an_Bastler_oder_Haendler,privat,Angebot,750,bus,1996,manuell,147,andere,150000,3,benzin,peugeot,ja,3/20/2016 0:00,0,82291,4/5/2016 12:45,
3/21/2016 15:51,Ford_Focus_Turnier_2.0_TDCi_DPF_Ghia,privat,Angebot,3999,kombi,2008,manuell,136,focus,150000,1,diesel,ford,nein,3/21/2016 0:00,0,42579,3/31/2016 20:15,
3/7/2016 13:55,BMW_E30_325ix_VFL_Limousine,privat,Angebot,3999,limousine,1987,manuell,170,3er,150000,7,benzin,bmw,,3/7/2016 0:00,0,86983,3/12/2016 13:17,
3/25/2016 9:47,BMW_X5_3.0_d,privat,Angebot,13500,suv,2005,manuell,218,x_reihe,150000,7,diesel,bmw,nein,3/25/2016 0:00,0,67659,4/6/2016 8:45,
3/22/2016 18:51,Ford_Fiesta_1.25_Trend__Rentnerfahrzeug_,privat,Angebot,5499,kleinwagen,2009,manuell,60,fiesta,70000,6,benzin,ford,nein,3/22/2016 0:00,0,73275,3/24/2016 3:16,
4/3/2016 0:40,Opel_Meriva_1.6_16V_Edition,privat,Angebot,3350,bus,2005,manuell,101,meriva,150000,3,benzin,opel,nein,4/2/2016 0:00,0,67251,4/7/2016 1:46,
3/30/2016 18:46,Opel_Corsa_a_Schlachtung_vieles_noch_vorhanden,privat,Angebot,1,kleinwagen,1988,,45,corsa,150000,5,benzin,opel,,3/30/2016 0:00,0,89257,4/7/2016 9:46,
4/3/2016 18:59,Volvo_V40_1.8_Tuev,privat,Angebot,650,kombi,1999,manuell,116,v40,150000,2,benzin,volvo,,4/3/2016 0:00,0,71296,4/3/2016 18:59,
3/29/2016 21:57,Golf_6_highline_1.6_diesel,privat,Angebot,9350,limousine,2009,manuell,105,golf,150000,12,diesel,volkswagen,nein,3/29/2016 0:00,0,33397,4/2/2016 11:15,
4/3/2016 17:56,BMW_530i,privat,Angebot,6950,limousine,2001,automatik,231,5er,150000,11,benzin,bmw,nein,4/3/2016 0:00,0,63486,4/3/2016 17:56,
3/15/2016 13:53,Trekstor_surf_tab_breeze_7.0_quad,privat,Angebot,0,,2015,,0,,5000,0,,sonstige_autos,,3/15/2016 0:00,0,49086,4/6/2016 3:46,
4/2/2016 10:53,Volkswagen_Passat_Variant_2.0_TDI_DPF_DSG_Comfortline,privat,Angebot,3999,kombi,2007,automatik,170,passat,150000,5,diesel,volkswagen,nein,4/2/2016 0:00,0,88161,4/2/2016 10:53,
3/25/2016 8:56,Audi_A6_Allroad,privat,Angebot,5000,kombi,2005,automatik,179,andere,150000,3,diesel,audi,ja,3/25/2016 0:00,0,92637,4/6/2016 7:16,
4/2/2016 16:40,Seat_Toledo_mit_Autogas_33_€_fuer_700_km_;,privat,Angebot,4300,limousine,1999,manuell,101,toledo,125000,3,lpg,seat,,4/2/2016 0:00,0,44328,4/6/2016 15:17,
3/21/2016 17:39,Mercedes_Benz_E_270_T_CDI_Elegance,privat,Angebot,3999,kombi,2003,automatik,177,e_klasse,150000,3,diesel,mercedes_benz,nein,3/21/2016 0:00,0,85055,4/6/2016 17:46,
3/11/2016 3:36,Citroen_Berlingo_1.6_HDI_mit_TÜV,privat,Angebot,2790,bus,2008,manuell,75,berlingo,150000,1,diesel,citroen,nein,3/11/2016 0:00,0,42327,3/16/2016 8:46,
4/7/2016 0:36,BMW_xdrive,privat,Angebot,13899,suv,2010,automatik,218,x_reihe,150000,2,diesel,bmw,nein,4/7/2016 0:00,0,65479,4/7/2016 7:25,
3/12/2016 17:53,MINI_Mini_Cooper_S,privat,Angebot,5300,kleinwagen,2003,manuell,163,cooper,150000,10,benzin,mini,nein,3/12/2016 0:00,0,89537,4/7/2016 10:16,
4/2/2016 14:36,Kia_Sportage,privat,Angebot,2950,suv,2001,manuell,128,sportage,90000,5,benzin,kia,nein,4/2/2016 0:00,0,68307,4/6/2016 14:16,
3/19/2016 22:52,Mercedes_Benz_E_350__231ps_,privat,Angebot,17700,coupe,2010,automatik,231,e_klasse,150000,9,diesel,mercedes_benz,,3/19/2016 0:00,0,50668,4/5/2016 19:45,
3/9/2016 16:25,Chrysler_Grand_Voyager_Entervan_Behindertenumbau,privat,Angebot,10500,bus,2007,automatik,150,grand,50000,2,diesel,chrysler,ja,3/9/2016 0:00,0,65199,3/9/2016 20:49,
3/17/2016 17:57,Zu_verkaufen,privat,Angebot,550,limousine,2001,automatik,177,andere,150000,10,benzin,chevrolet,,3/17/2016 0:00,0,78359,4/7/2016 4:18,
3/19/2016 12:49,Mercedes_C_Klasse_Coupe_C_220_CDI_BlueEfficiency__Navi__KD_neu,privat,Angebot,19200,coupe,2012,manuell,170,c_klasse,80000,9,diesel,mercedes_benz,nein,3/19/2016 0:00,0,96199,4/6/2016 17:45,
3/17/2016 12:36,Renault_Laguna_mit_TÜV_wegen_Autowechsel_zu_verkaufen,privat,Angebot,2450,limousine,2005,manuell,105,laguna,125000,0,benzin,renault,,3/17/2016 0:00,0,63065,3/26/2016 11:45,
3/31/2016 23:52,Lupo_3L_93TKM_PDC_ZV_HU_01/18,privat,Angebot,2400,kleinwagen,2000,automatik,61,lupo,100000,0,,volkswagen,ja,3/31/2016 0:00,0,48149,4/7/2016 3:17,
3/29/2016 19:44,Renault_Twingo_1999,privat,Angebot,900,,2017,manuell,0,twingo,150000,8,benzin,renault,,3/29/2016 0:00,0,91315,4/2/2016 7:47,
3/14/2016 17:49,Mercedes_Benz_E_200_D___Gruene_Plakette___TÜV_03/2018,privat,Angebot,2999,limousine,1995,manuell,75,e_klasse,150000,11,diesel,mercedes_benz,nein,3/14/2016 0:00,0,39108,3/19/2016 5:45,
4/3/2016 16:58,BMW_320D_150_PS_E46,privat,Angebot,5400,limousine,2002,manuell,150,3er,150000,4,diesel,bmw,nein,4/3/2016 0:00,0,78549,4/5/2016 16:46,
3/5/2016 14:37,Citroeen_Jumper_Kastenwagen,privat,Angebot,2100,bus,1996,manuell,0,,150000,12,diesel,citroen,nein,3/5/2016 0:00,0,10965,3/6/2016 3:45,
3/22/2016 13:50,Volkswagen_Golf_1.8_CL,privat,Angebot,550,limousine,1992,manuell,75,golf,150000,7,benzin,volkswagen,nein,3/22/2016 0:00,0,1990,4/6/2016 2:46,
3/31/2016 18:54,Ford_Fiesta_Servo_TÜV_5.Tuerer,privat,Angebot,400,kleinwagen,1998,manuell,50,fiesta,150000,12,benzin,ford,nein,3/31/2016 0:00,0,32049,4/2/2016 14:45,
3/20/2016 18:36,Audi_A4_Quattro_2_8_V6_193PS,privat,Angebot,2400,kombi,1999,manuell,193,a4,150000,12,benzin,audi,nein,3/20/2016 0:00,0,83512,3/21/2016 22:47,
3/15/2016 20:49,Kia_Carnival_CRDi_LX,privat,Angebot,2100,bus,2006,manuell,144,carnival,150000,1,diesel,kia,nein,3/15/2016 0:00,0,22523,3/30/2016 13:16,
3/22/2016 1:00,Renault_Laguna_2.0Automatik_t?v_05/2016,privat,Angebot,1390,limousine,2003,automatik,135,laguna,150000,4,benzin,renault,,3/22/2016 0:00,0,12051,3/23/2016 15:19,
3/27/2016 14:50,BMW_325d_DPF_Cabrio_Aut.,privat,Angebot,20700,cabrio,2008,automatik,197,3er,60000,10,diesel,bmw,nein,3/27/2016 0:00,0,53359,4/7/2016 11:45,
3/19/2016 20:58,Ford_Mondeo_2.0_Turnier_TDCI,privat,Angebot,2950,kombi,2006,manuell,116,mondeo,150000,1,diesel,ford,nein,3/19/2016 0:00,0,78199,4/7/2016 10:46,
3/11/2016 22:37,Mercedes_Benz_SL_320,privat,Angebot,10000,cabrio,1996,automatik,231,sl,150000,2,benzin,mercedes_benz,nein,3/11/2016 0:00,0,72770,4/7/2016 5:16,
3/20/2016 0:36,BMW_728_guenstig,privat,Angebot,455,,2000,automatik,193,7er,5000,0,,bmw,,3/20/2016 0:00,0,83024,4/6/2016 3:45,
4/3/2016 12:53,Lancia_Zeta_2.0_turbo_LX,privat,Angebot,890,bus,1998,manuell,147,andere,150000,3,benzin,lancia,nein,4/3/2016 0:00,0,73087,4/3/2016 12:53,
3/29/2016 1:37,VW_SHARAN__1.9_TDI._2002bj,privat,Angebot,3400,bus,2002,manuell,116,,150000,10,diesel,volkswagen,nein,3/29/2016 0:00,0,81369,4/5/2016 17:26,
3/23/2016 21:38,ASX_1_6_Letzte_Chance_gueltig_bis_10.04.2016,privat,Angebot,9999,suv,2010,manuell,117,andere,90000,10,benzin,mitsubishi,nein,3/23/2016 0:00,0,84359,4/6/2016 2:46,
3/28/2016 12:45,Volkswagen_Golf_1.9_TDI_DPF_Tour,privat,Angebot,6800,limousine,2007,manuell,105,golf,125000,9,diesel,volkswagen,nein,3/28/2016 0:00,0,76227,4/6/2016 15:17,
3/14/2016 19:44,Ford_Maverick_Highclass__2.0l_16_V_!_Allrad_4×4_!!!!,privat,Angebot,2490,suv,2002,manuell,124,andere,150000,3,benzin,ford,nein,3/14/2016 0:00,0,42719,3/15/2016 14:45,
3/14/2016 12:45,Volkswagen_Golf_1.6_Comfortline,privat,Angebot,980,limousine,1999,manuell,101,golf,150000,4,benzin,volkswagen,nein,3/14/2016 0:00,0,41238,4/5/2016 12:21,
3/22/2016 13:45,Alle_teile_vor_handle_es_vurd_in_teile_verkauft,privat,Angebot,1,bus,1998,manuell,0,,150000,0,,fiat,,3/22/2016 0:00,0,6925,4/6/2016 2:16,
4/2/2016 17:47,Suzuki_Grand_Vitara_1.9_DDiS,privat,Angebot,9980,suv,2006,manuell,129,grand,100000,7,diesel,suzuki,nein,4/2/2016 0:00,0,99636,4/6/2016 17:16,
3/11/2016 13:48,Citroën_Grand_C4_Picasso_e_HDi_115_ETG6_Intensive,privat,Angebot,10900,bus,2013,automatik,116,andere,150000,8,diesel,citroen,nein,3/11/2016 0:00,0,77694,4/5/2016 7:20,
3/9/2016 21:59,Vw_1200__Kaefer_L__TÜV+AU_NEU_03.2018,privat,Angebot,6250,limousine,1984,manuell,34,kaefer,50000,12,benzin,volkswagen,,3/9/2016 0:00,0,40764,3/9/2016 21:59,
3/12/2016 14:56,Seat_Ibiza,privat,Angebot,2500,kleinwagen,2000,manuell,60,ibiza,125000,2,benzin,seat,nein,3/12/2016 0:00,0,91207,4/7/2016 1:17,
3/31/2016 15:54,Audi_A4_Avant_2.0_TFSI_Ambition,privat,Angebot,16900,kombi,2010,manuell,179,a4,90000,4,benzin,audi,nein,3/31/2016 0:00,0,85080,4/6/2016 8:46,
3/26/2016 17:52,MB_W124_200D,privat,Angebot,1999,limousine,1987,manuell,75,e_klasse,150000,11,diesel,mercedes_benz,nein,3/26/2016 0:00,0,91154,4/6/2016 6:46,
3/31/2016 19:25,Verkaufe_Mazda_MX_5_NA_Miata_US_Model,privat,Angebot,2220,cabrio,1992,manuell,116,mx_reihe,150000,7,benzin,mazda,,3/31/2016 0:00,0,61169,4/6/2016 12:45,
3/17/2016 18:47,Opel_Insignia_2.0_CDTI__160_PS_Sports_Tourer_ecoflex,privat,Angebot,14700,kombi,2010,manuell,160,insignia,100000,9,diesel,opel,nein,3/17/2016 0:00,0,44892,4/7/2016 6:15,
3/21/2016 15:54,Volkswagen_Golf_1.4_Tour,privat,Angebot,5689,limousine,2007,manuell,80,golf,125000,8,benzin,volkswagen,nein,3/21/2016 0:00,0,12351,4/6/2016 14:44,
3/31/2016 20:51,Ford_Focus_Kombi_Schwarz_DEFEKT,privat,Angebot,550,kombi,2003,manuell,1753,focus,150000,1,diesel,ford,ja,3/31/2016 0:00,0,21039,3/31/2016 20:51,
3/30/2016 13:45,Nissan_mit_TÜV,privat,Angebot,700,kleinwagen,1999,manuell,0,micra,100000,0,benzin,nissan,nein,3/30/2016 0:00,0,30165,4/7/2016 4:16,
3/11/2016 0:51,Mercedes_Benz_C_200_Kompressor_Avantgarde,privat,Angebot,3500,limousine,2001,manuell,163,c_klasse,150000,7,benzin,mercedes_benz,nein,3/10/2016 0:00,0,26180,3/26/2016 13:45,
3/17/2016 19:56,Volkswagen_Golf_ll_GT_Special,privat,Angebot,1950,limousine,1988,manuell,90,golf,150000,11,benzin,volkswagen,nein,3/17/2016 0:00,0,74229,3/17/2016 19:56,
3/29/2016 19:36,Volkswagen_Polo_1.2_Comfortline,privat,Angebot,1800,kleinwagen,2004,manuell,64,polo,150000,12,benzin,volkswagen,nein,3/29/2016 0:00,0,79618,3/29/2016 19:36,
4/3/2016 11:52,Volkswagen_Transporter_T4_TDI_7DB1Y2,privat,Angebot,7500,bus,2002,manuell,102,transporter,150000,2,diesel,volkswagen,nein,4/3/2016 0:00,0,22089,4/7/2016 12:47,
3/28/2016 17:50,Audi_A3,privat,Angebot,8000,limousine,2007,manuell,102,a3,70000,7,benzin,audi,nein,3/28/2016 0:00,0,96515,4/6/2016 23:45,
3/28/2016 12:51,Opel_Antara_4x4_Diesel__100000km._Tausch_!!!!,privat,Angebot,0,suv,2008,manuell,150,antara,100000,12,diesel,opel,nein,3/28/2016 0:00,0,45257,4/6/2016 16:15,
3/21/2016 11:54,BMW_X5_3.0_d,privat,Angebot,7500,limousine,2002,automatik,184,x_reihe,150000,10,diesel,bmw,nein,3/21/2016 0:00,0,22335,4/6/2016 5:45,
3/27/2016 11:40,Peugeot_306_Kombi__Sondermodell_XR__1.Besitzer__nur_154000km__TÜV,privat,Angebot,1200,kombi,1997,manuell,75,3_reihe,150000,8,benzin,peugeot,nein,3/27/2016 0:00,0,28209,4/1/2016 10:17,
4/2/2016 20:42,Volvo_V40_fahrbereit_mit_TÜV,privat,Angebot,450,,2016,manuell,115,,150000,11,benzin,volvo,nein,4/2/2016 0:00,0,21354,4/6/2016 20:47,
3/30/2016 23:55,VW_PASSAT_TURBO_2_HAND_VB_!!,privat,Angebot,3000,limousine,2000,manuell,150,passat,150000,0,benzin,volkswagen,,3/30/2016 0:00,0,51149,4/6/2016 1:16,
3/29/2016 14:25,BMW_Z3_1.9L_Turboumbau_Brembo_KW_Gewinde_M_Technik,privat,Angebot,6999,cabrio,1999,manuell,170,z_reihe,125000,0,benzin,bmw,nein,3/29/2016 0:00,0,53783,4/5/2016 13:46,
4/3/2016 12:56,Renault_Twingo_1.2_Authentique_*Faltdach*Servo*Navi*_Bj.2005,privat,Angebot,888,kleinwagen,2005,manuell,59,twingo,125000,2,benzin,renault,nein,4/3/2016 0:00,0,35713,4/6/2016 19:48,
3/28/2016 20:58,Opel_Astra_1.8_Sport,privat,Angebot,1200,limousine,2001,manuell,125,astra,150000,3,benzin,opel,nein,3/28/2016 0:00,0,33397,4/1/2016 6:46,
3/30/2016 11:37,Fiat_Doblo_Cargo_1.3_tdci,privat,Angebot,3490,,2018,manuell,75,doblo,150000,2,diesel,fiat,nein,3/30/2016 0:00,0,26123,4/7/2016 3:15,
3/24/2016 18:44,Nissan_Micra_1.5_dCi_visia,privat,Angebot,2100,kleinwagen,2006,manuell,68,micra,150000,4,diesel,nissan,nein,3/24/2016 0:00,0,20097,3/29/2016 4:17,
3/25/2016 21:48,Volkswagen_Touran_1.6_TDI_DPF_STYLE,privat,Angebot,14900,bus,2012,manuell,105,touran,90000,5,diesel,volkswagen,nein,3/25/2016 0:00,0,86415,3/30/2016 14:16,
3/28/2016 9:54,Kia_Rio_1.2,privat,Angebot,8950,kleinwagen,2013,manuell,86,rio,20000,2,benzin,kia,nein,3/28/2016 0:00,0,93049,4/6/2016 12:17,
3/19/2016 14:39,Skoda_Fabia_1_4L_75ps_Kombi_blau,privat,Angebot,3800,kombi,2005,manuell,75,fabia,125000,11,benzin,skoda,nein,3/19/2016 0:00,0,26384,4/6/2016 21:18,
4/7/2016 11:36,Mercedes_Benz_SLK_200_Kompressor_Automatik,privat,Angebot,13700,cabrio,2006,automatik,163,slk,100000,4,benzin,mercedes_benz,nein,4/7/2016 0:00,0,52068,4/7/2016 11:36,
3/31/2016 14:37,Audi_A3_8P_mit_NEU_TÜV!_und_8___Fach_Alubereifung!,privat,Angebot,5200,coupe,2004,manuell,102,a3,150000,3,benzin,audi,nein,3/31/2016 0:00,0,88097,4/6/2016 7:15,
3/15/2016 19:46,Cadillac_ATS_Coupe_2.0L_Turbo_Automatik,privat,Angebot,30000,coupe,2014,automatik,276,,30000,12,benzin,sonstige_autos,nein,3/15/2016 0:00,0,86574,4/6/2016 23:46,
3/21/2016 14:57,Verkauf_Opel_Agila,privat,Angebot,1100,kleinwagen,2001,manuell,56,agila,150000,11,benzin,opel,ja,3/21/2016 0:00,0,93164,3/21/2016 15:42,
3/30/2016 11:55,VW_Golf_1.6_Generation_!!,privat,Angebot,2100,limousine,2000,manuell,101,golf,150000,2,benzin,volkswagen,nein,3/30/2016 0:00,0,45701,3/30/2016 12:43,
3/16/2016 12:50,Toyota_corolla__Diesel,privat,Angebot,1200,limousine,2001,manuell,90,corolla,150000,3,diesel,toyota,,3/16/2016 0:00,0,92637,4/6/2016 7:46,
4/1/2016 9:54,Trabant_Kombi_Oldschool_Tuning_Spottpreis_*super_Angebot*,privat,Angebot,5000,kombi,1977,manuell,26,601,50000,0,benzin,trabant,,4/1/2016 0:00,0,23999,4/1/2016 9:54,
3/8/2016 0:56,Fiat_Seicento_1.1_Team,privat,Angebot,500,kleinwagen,2002,manuell,54,seicento,150000,3,benzin,fiat,ja,3/7/2016 0:00,0,58256,3/8/2016 19:46,
3/22/2016 14:44,Opel_Omega_B_2_0_16V_Bj_10_/_98,privat,Angebot,550,kombi,1998,manuell,136,omega,150000,10,benzin,opel,nein,3/22/2016 0:00,0,47546,3/31/2016 11:15,
3/27/2016 11:56,Volkswagen_Passat_Variant_2.0_TDI_4Motion_BlueMotion_Techno,privat,Angebot,14900,kombi,2012,manuell,140,passat,125000,3,diesel,volkswagen,nein,3/27/2016 0:00,0,88605,3/27/2016 12:40,
3/9/2016 19:55,Seat_Arosa_Automatik,privat,Angebot,1900,kleinwagen,2002,automatik,60,arosa,100000,1,benzin,seat,nein,3/9/2016 0:00,0,18182,3/16/2016 3:17,
3/19/2016 12:41,Volkswagen_Multivan_T4_TDI_Atlantis__AHK__TÜV/AU_NEU,privat,Angebot,8900,bus,2000,manuell,102,transporter,150000,11,diesel,volkswagen,nein,3/19/2016 0:00,0,88630,3/20/2016 14:16,
3/22/2016 10:36,Audi_A4_Avant_1.8/Facelift,privat,Angebot,1550,kombi,2000,manuell,125,a4,150000,4,benzin,audi,nein,3/22/2016 0:00,0,94505,3/22/2016 11:47,
4/1/2016 15:54,Ich_suche_:__,privat,Angebot,800,,2017,,0,lupo,150000,0,,volkswagen,nein,4/1/2016 0:00,0,6108,4/7/2016 14:56,
3/23/2016 22:55,Opel_Vectra_CD_Automatik,privat,Angebot,950,limousine,1991,automatik,116,vectra,125000,6,benzin,opel,nein,3/23/2016 0:00,0,68169,3/31/2016 21:46,
4/3/2016 14:49,"Opel_Astra_1.8_Caravan__Lederausstattung__18""",privat,Angebot,6499,kombi,2005,manuell,125,astra,150000,2,benzin,opel,nein,4/3/2016 0:00,0,36286,4/5/2016 13:47,
4/1/2016 23:56,Renault_Clio_1.2_16V_Expression,privat,Angebot,3900,kleinwagen,2007,manuell,75,clio,100000,9,benzin,renault,nein,4/1/2016 0:00,0,44145,4/6/2016 4:16,
3/27/2016 14:51,Ford_Focus_Turnier_1.6_TDCi_DPF,privat,Angebot,10200,kombi,2010,manuell,109,focus,60000,10,diesel,ford,nein,3/27/2016 0:00,0,72805,3/30/2016 19:47,
3/6/2016 11:43,SLK_320_Automatik,privat,Angebot,8400,cabrio,2000,automatik,218,slk,90000,6,benzin,mercedes_benz,nein,3/6/2016 0:00,0,71665,4/6/2016 3:45,
3/25/2016 22:51,Gut_gepflegtes_Auto,privat,Angebot,1399,kleinwagen,2002,manuell,69,2_reihe,150000,0,diesel,peugeot,nein,3/25/2016 0:00,0,35080,4/5/2016 18:45,
3/31/2016 0:58,Fiat_Cinquecento_mit_Elektro_Faltdach,privat,Angebot,666,cabrio,1996,,0,andere,80000,10,benzin,fiat,,3/30/2016 0:00,0,87616,3/31/2016 8:44,
3/29/2016 11:45,Peugeot_207_CC_FAP_110_Blue_Lion_JBL,privat,Angebot,7900,cabrio,2009,manuell,109,2_reihe,100000,6,diesel,peugeot,nein,3/29/2016 0:00,0,85354,4/5/2016 20:44,
3/22/2016 15:47,Mercedes_Benz_Vito_114_CDI_Lang_Mixto,privat,Angebot,27099,bus,2014,manuell,136,vito,50000,12,diesel,mercedes_benz,nein,3/22/2016 0:00,0,99880,4/6/2016 5:16,
3/7/2016 16:06,Toyota_Avensis_1.8_Style__KLIMA__ALU__TIP_TOP....,privat,Angebot,3300,limousine,2003,manuell,129,avensis,150000,3,benzin,toyota,nein,3/7/2016 0:00,0,65933,3/28/2016 0:16,
3/6/2016 1:58,Volkswagen_Volkswagen_Golf_5_1.9TDI_DPF_8_fach_ALU,privat,Angebot,7800,limousine,2008,manuell,105,golf,150000,4,diesel,volkswagen,nein,3/6/2016 0:00,0,66386,4/6/2016 1:46,
3/20/2016 12:51,Audi_A4_allroad_quattro_2.0_TDI_DPF_S_tronic_AHK_Navi,privat,Angebot,36000,kombi,2015,automatik,177,a4,30000,1,diesel,audi,nein,3/20/2016 0:00,0,85051,4/6/2016 12:46,
4/3/2016 18:31,Volkswagen_Polo,privat,Angebot,4099,kleinwagen,2006,manuell,75,polo,125000,3,benzin,volkswagen,nein,4/3/2016 0:00,0,56317,4/7/2016 2:17,
3/30/2016 12:51,Fiat_Punto_tuev_bis_Dezember_2016,privat,Angebot,999,kleinwagen,2000,manuell,0,punto,150000,3,,fiat,,3/30/2016 0:00,0,71272,4/7/2016 3:44,
4/4/2016 12:49,Ford_Fiesta_Classic,privat,Angebot,780,kleinwagen,1996,manuell,60,fiesta,125000,1,benzin,ford,nein,4/4/2016 0:00,0,77799,4/6/2016 14:16,
4/3/2016 20:54,Opel_Astra_1.6_Comfort,privat,Angebot,3500,limousine,2001,manuell,84,astra,150000,11,benzin,opel,nein,4/3/2016 0:00,0,63796,4/5/2016 21:47,
3/21/2016 8:50,Sparsportler_fuer_Familie_32_Euro_Steuer,privat,Angebot,11490,kombi,2013,manuell,125,focus,50000,10,benzin,ford,nein,2/18/2016 0:00,0,32657,4/7/2016 9:44,
3/15/2016 19:56,Peugeot_307SW_135_2.0_16V_Automatik_Leder_Panorama_7Sitz,privat,Angebot,2750,kombi,2005,automatik,136,3_reihe,150000,2,benzin,peugeot,nein,3/15/2016 0:00,0,30559,4/7/2016 2:18,
